Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type
3067,32,4,5.477225575051661,-2,81.72514912803769,47961,52900,147,54.286278192559855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2909,57,16,11.575836902790225,23,74.17546764261078,52441,41209,102,63.90618123468183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2863,348,14,17.578395831246947,89,62.5939294181153,37249,46656,161,75.46522377890362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2567,333,1,0.0,0,35.58089374931439,46656,56169,158,71.26710321038733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3182,105,11,20.199009876724155,33,77.45966692414834,57600,51076,115,34.40930106817051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2818,324,12,15.556349186104045,26,64.4670458451448,35721,51529,177,73.93916418245476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2752,332,6,18.49324200890693,24,48.703182647543684,42849,54289,165,78.3007024234138,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2751,88,5,20.0,30,48.187135212627034,51984,53361,137,78.02563681252464,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2569,102,7,15.0996688705415,18,35.58089374931439,53824,53361,132,69.59885056522126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3195,111,15,21.656407827707714,46,77.07788269017254,60025,49284,101,34.72751070837067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2982,53,14,15.491933384829668,63,75.86830695356264,51529,43681,112,62.289646009589745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2850,58,6,17.175564037317667,58,66.2872536767062,50625,51529,137,72.38093671679029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2586,76,4,13.784048752090222,30,35.91656999213594,50625,53824,143,69.82120021884471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2837,17,13,18.16590212458495,45,65.12296062065974,43264,44521,138,73.67496182557545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2723,99,6,17.349351572897472,34,45.92385001282014,52900,53824,136,76.11175993235211,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3070,0,11,5.477225575051661,-6,83.00602387778854,41616,48400,153,53.46026561849464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3057,124,12,12.24744871391589,53,80.67217612039482,57600,53361,118,56.66568626602876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2818,119,19,5.477225575051661,10,72.20110802473879,61504,48400,92,67.05967491719595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2847,320,33,9.219544457292887,39,70.59036761485238,14400,36100,199,68.75318174455637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2606,112,11,5.477225575051661,4,39.7994974842648,57121,51984,119,71.45628033979938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2893,83,6,23.473389188611005,101,63.33245613427605,52441,52900,135,75.8617163001207,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2716,1,10,15.297058540778355,27,45.8257569495584,42436,49284,153,74.70609078247904,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2644,125,20,8.18535277187245,25,41.46082488325576,62001,48841,90,71.88880302244571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2613,37,5,14.696938456699069,34,38.97435053981015,48400,52441,146,69.4118145563131,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2929,356,12,0.0,0,75.87489703452651,40401,47961,155,63.3798075099633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2767,307,12,5.477225575051661,8,52.87721626560914,34969,54289,186,78.689262291624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2991,49,13,9.219544457292887,0,78.7337284776988,50625,44521,117,60.108235708594876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2939,56,18,9.746794344808963,20,74.58552138317464,52441,40000,98,64.99230723708769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2537,7,12,0.0,0,39.786932528155525,42025,46656,148,67.14908785679818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3119,119,7,12.727922061357855,10,81.60882305241266,54289,54756,133,50.556898639058154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2942,346,12,5.477225575051661,3,76.9285382676676,38809,48841,162,62.44997998398398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2886,12,7,23.874672772626646,94,65.53624951124378,45369,51076,150,74.28324171709255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2775,344,13,6.48074069840786,7,53.422841556772326,37636,47961,164,78.59389289251423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2490,79,9,15.491933384829668,13,29.631064780058107,53824,50176,124,64.68384651518491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3106,228,18,25.65151067676132,108,77.35631842325486,36481,64516,196,40.681691213615984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2831,284,24,7.745966692414834,23,72.16647421067486,21025,53824,222,67.90434448545984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2837,112,8,16.492422502470642,16,60.40695324215582,55225,53361,128,78.87331614684399,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2890,299,23,13.416407864998739,79,71.442284397967,22500,50176,212,68.8040696470783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2824,135,5,14.7648230602334,6,59.85816569190874,51529,56644,144,79.47326594522211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2728,135,3,15.556349186104045,32,47.43416490252569,50176,56644,150,74.2630459919333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2962,88,16,13.784048752090222,23,78.07048097712733,58564,44944,95,61.73329733620261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3142,220,11,20.591260281974,69,78.8416133777081,42849,63001,179,44.598206241955516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2847,2,6,13.228756555322953,10,61.29437168288782,44944,52441,154,78.70196947980399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2536,34,5,15.556349186104045,16,35.24202037341219,47961,51984,146,64.81512169239521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3168,95,6,5.477225575051661,0,69.88562083862459,52441,53361,136,35.199431813596085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2926,289,24,14.491376746189438,99,71.596089278675,21025,51984,220,69.38299503480663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2893,21,6,17.175564037317667,36,64.07807737440318,46656,51529,148,76.58328799418317,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2687,20,11,12.24744871391589,39,44.56455991031439,44944,47089,140,70.25667228100119,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3109,211,17,20.591260281974,55,78.03204469959762,41616,64516,181,44.91102314577124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3119,200,20,7.745966692414834,0,79.3536388579629,43264,64009,172,48.75448697299562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2916,349,10,22.090722034374522,36,66.87301398920195,40804,49729,160,74.17546764261078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2795,18,3,14.7648230602334,17,55.154328932550705,47089,54289,153,77.92945527847606,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2555,58,14,16.881943016134134,19,35.08560958569767,52900,43681,109,64.49030934954492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2499,42,13,22.293496809607955,-7,30.870698080866262,49284,44944,123,62.849025449882674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3027,173,11,18.303005217723125,42,75.35250493513803,51529,60025,149,43.58898943540674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3096,160,15,9.219544457292887,16,78.46018098373213,54756,58564,135,48.062459362791664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2916,105,13,16.3707055437449,89,74.95331880577403,58564,49729,108,66.46051459325304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2591,42,12,18.708286933869708,22,37.389838191679836,49284,45369,125,64.99230723708769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3185,328,16,11.269427669584644,13,69.01449123191448,31684,47961,180,37.30951621235526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3021,221,10,18.0,39,75.33259586659682,43264,62500,177,44.01136216933077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3083,257,4,22.58317958127243,-25,79.76841480184999,43681,58564,171,53.600373133029585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2860,276,33,7.745966692414834,33,72.74613391789285,13225,51076,240,68.98550572402873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3008,196,15,15.0996688705415,20,74.39758060582346,46225,63001,166,43.86342439892262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3034,189,14,19.595917942265423,66,75.85512507405153,48400,62500,160,44.85532298401161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2873,130,16,8.18535277187245,16,63.48228099241551,59536,52900,110,78.04485889538144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3182,49,13,17.86057109949175,7,69.04346457123947,50625,44521,118,38.897300677553446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2998,102,12,19.595917942265423,158,77.6273147803014,57121,50625,114,64.19501538281614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2658,357,20,17.320508075688775,54,39.96248240537617,33856,39601,149,65.46754921333164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3175,15,7,19.131126469708992,92,69.39740629158989,45796,51076,149,39.7994974842648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2952,8,7,22.090722034374522,125,70.37755323965163,44944,51529,152,72.05553413860729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2622,95,12,22.0,39,36.45545226711637,57121,49284,112,63.92182725798755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2955,288,21,15.716233645501712,128,72.27724399837061,24336,54289,215,70.48404074682438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2837,66,9,14.177446878757825,23,60.45659600076736,52441,48841,124,79.63039620647382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3182,45,3,21.400934559032695,109,68.72408602520662,48400,53824,149,40.755367744629666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3077,129,3,24.859605789312106,43,79.3473376995095,50625,56169,147,57.105166141076936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2755,320,4,5.477225575051661,-1,53.75872022286245,43681,55696,165,73.9459261893446,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3047,28,11,24.49489742783178,13,80.0874522007037,46656,46225,134,59.49789912257407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2880,86,12,5.477225575051661,3,66.09841147864296,56169,48841,113,76.8505042273634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3221,292,3,20.591260281974,49,66.34003316248794,44944,56644,165,41.352146256270665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3182,115,10,23.515952032609693,10,67.86015030929418,56169,53361,124,42.04759208325728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3064,29,24,12.24744871391589,46,71.07038764492565,41616,33124,104,46.34652090502587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2827,332,15,6.48074069840786,9,59.99166608788257,34225,48841,174,77.89094941005662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2518,107,5,18.973665961010276,39,23.515952032609693,52441,54756,139,59.34644049983116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3050,180,4,16.64331697709324,-3,76.03946343840151,48841,58564,156,52.16320542297991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3107,356,12,16.822603841260722,89,69.67783004657937,40401,47961,155,45.48626166217664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2995,173,15,16.3707055437449,135,79.44809626416482,51984,60516,146,64.3039656630911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2721,164,4,8.18535277187245,-2,41.79712908801273,50176,58081,152,64.73793323855806,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3182,116,7,24.06241883103193,10,66.52067347825036,54289,54289,133,43.05810028322197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2724,132,11,7.745966692414834,-2,52.15361924162119,56644,54756,124,69.82120021884471,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2515,90,9,17.69180601295413,39,22.60530911091463,54289,51529,125,58.74521257089806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3017,46,22,14.560219778561036,52,71.54019849007969,48841,35344,92,48.49742261192856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3077,256,4,24.859605789312106,210,78.93034904268447,44100,58564,170,61.106464469808756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2929,338,8,13.784048752090222,39,66.27971031922213,40804,51984,165,78.14089838234521,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2735,127,12,8.18535277187245,6,52.97169055259611,57600,53824,120,70.17121917139534,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2893,319,20,12.24744871391589,43,76.32168761236873,26896,47089,192,68.31544481301428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3231,45,4,25.45584412271571,59,64.59876159803684,48841,53361,147,43.829214001622255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2560,89,10,14.7648230602334,34,27.03701166919155,55225,50176,120,59.20304046246274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3162,43,15,22.0,144,68.24221567329127,48841,42025,115,46.776062254106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2982,188,14,10.954451150103322,-2,74.16872656315464,48400,62500,160,52.44044240850758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2731,66,5,0.0,0,53.16013544000805,50625,52900,141,69.80687645210892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3172,50,11,27.54995462791182,0,65.47518613948341,50625,46225,123,45.13313638558703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2916,138,21,11.269427669584644,49,79.68061244744545,61009,51529,98,64.85368146836385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2890,63,17,12.36931687685298,35,60.58052492344384,54289,40804,96,75.87489703452651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2704,45,10,17.97220075561143,22,36.373066958946424,49729,47961,130,61.106464469808756,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3198,23,18,24.576411454889016,180,67.4166151627327,42849,40000,124,47.80167361086848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2985,214,5,18.49324200890693,63,74.12826721298698,46225,60025,166,56.52433104425032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3011,323,21,21.047565179849187,161,76.40680597957227,26896,45796,188,70.07139216541941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3024,312,18,21.77154105707724,177,76.05918747922567,28561,50176,194,70.43436661176133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2763,7,12,9.219544457292887,17,53.38539126015655,42025,46656,148,69.19537556802477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3244,56,16,24.859605789312106,76,62.16912416947821,52441,41616,104,47.16990566028302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
